run_name,seed,imin,imax,k,tx_range,nb_nodes,send_interval,objective_function,n_samples,n_observed_nodes,pdr_global_mean,pdr_global_std,pdr_global_min,pdr_global_max,pdr_window_mean,pdr_window_std,pdr_window_min,pdr_window_max,delay_avg_ms_mean,delay_avg_ms_std,delay_avg_ms_min,delay_avg_ms_max,rssi_avg_mean,rssi_avg_std,rssi_avg_min,rssi_avg_max,etx_mean,etx_std,etx_min,etx_max,rank_mean,rank_std,rank_min,rank_max,parent_rank_mean,parent_rank_std,parent_rank_min,parent_rank_max,neighbors_mean,neighbors_std,neighbors_min,neighbors_max,radio_tx_ticks_mean,radio_tx_ticks_std,radio_tx_ticks_min,radio_tx_ticks_max,radio_listen_ticks_mean,radio_listen_ticks_std,radio_listen_ticks_min,radio_listen_ticks_max,radio_tx_percent_mean,radio_tx_percent_std,radio_tx_percent_min,radio_tx_percent_max,radio_listen_percent_mean,radio_listen_percent_std,radio_listen_percent_min,radio_listen_percent_max,energy_cpu_mj_mean,energy_cpu_mj_std,energy_cpu_mj_min,energy_cpu_mj_max,energy_lpm_mj_mean,energy_lpm_mj_std,energy_lpm_mj_min,energy_lpm_mj_max,energy_radio_tx_mj_mean,energy_radio_tx_mj_std,energy_radio_tx_mj_min,energy_radio_tx_mj_max,energy_radio_rx_mj_mean,energy_radio_rx_mj_std,energy_radio_rx_mj_min,energy_radio_rx_mj_max,energy_estimated_mj_mean,energy_estimated_mj_std,energy_estimated_mj_min,energy_estimated_mj_max
run_0436_cfg_146_seed_1_mrhof,1,8,18,0,60.0,16,10,MRHOF,855,15,99.90941520467837,0.46152647093650306,92.85,100.0,99.98050292397662,0.5701019709753183,83.33,100.0,121.71345029239767,56.375339619717145,31,260,-68.73333333333333,13.063760052063579,-93,-54,1.0176959064327484,0.041654328260678705,1.0,1.32,3.2666666666666666,0.9983593098055479,2,5,2.2666666666666666,0.9983593098055479,1,4,6.133333333333334,2.2184029109721792,3,10,115829.23976608187,170882.00013372506,25560,818392,59884170.76023392,170881.80715856614,59181608,59974440,0.19304873014776217,0.28480327314525805,0.0426,1.3639866666666667,99.80695126985223,0.2848032731452575,98.63601333333334,99.95739999999999,90.0,0.0005562410139260185,89.99194800000001,90.00805199999999,0.0,0.0,0.0,0.0,6.046286315789473,8.920040406980446,1.3342319999999999,42.720062399999996,3377.4672308771933,9.637733923743136,3337.8426912,3382.5584160000008,3473.513517192983,0.7179910359374999,3470.5627536,3473.9272296000004
run_0437_cfg_146_seed_2_mrhof,2,8,18,0,60.0,16,10,MRHOF,855,15,99.98698245614034,0.17963603176231585,95.83,100.0,100.0,0.0,100.0,100.0,120.44795321637427,54.77678179904426,30,263,-72.13333333333334,15.001514365398895,-94,-51,1.0140233918128656,0.03786701016991071,1.0,1.31,3.2666666666666666,0.9983593098055473,2,5,2.2666666666666666,0.9983593098055473,1,4,6.133333333333334,2.218402910972179,3,10,115722.52631578948,107571.00183699348,26656,474456,59884277.473684214,107571.59113499783,59525544,59973344,0.19287087808064793,0.17928501682706416,0.04442666666666666,0.7907600000000001,99.80712912191936,0.1792850168270635,99.20924,99.95557333333333,90.0,0.0003782560747420774,89.99301600000001,90.006984,0.0,0.0,0.0,0.0,6.04071587368421,5.6152062958910625,1.3914431999999999,24.7666032,3377.4732495157896,6.067037740013885,3357.2406816,3382.4966016000003,3473.513965389474,0.45205106764988195,3471.9403776000004,3473.8880448000004
run_0438_cfg_146_seed_3_mrhof,3,8,18,0,60.0,16,10,MRHOF,855,15,99.929216374269,0.2219869159033273,97.87,100.0,99.93371929824562,1.1215019896029368,80.0,100.0,121.32748538011695,55.656169966849916,34,268,-66.53333333333333,11.730721890215186,-93,-51,1.0166783625730995,0.04203776808767852,1.0,1.38,3.2666666666666666,0.9983593098055478,2,5,2.2666666666666666,0.9983593098055478,1,4,6.133333333333334,2.2184029109721783,3,10,116203.3029239766,129431.78731172615,25560,548704,59883796.69707602,129430.79764455052,59451296,59974440,0.19367216661792705,0.21571962802479241,0.0426,0.9145066666666667,99.80632783338207,0.21571962802479172,99.08549333333333,99.95739999999999,90.0,0.00047239335810081597,89.992056,90.00794400000001,0.0,0.0,0.0,0.0,6.065812412631579,6.756339297672102,1.3342319999999999,28.642348799999994,3377.446133715088,7.299896987152667,3353.0530944,3382.5584160000008,3473.5119461277195,0.5438397916924306,3471.6954432,3474.1302048000002
run_0439_cfg_147_seed_1_of0,1,8,18,0,60.0,16,10,OF0,855,15,99.9165730994152,0.47892402234783227,92.85,100.0,99.9766081871345,0.6839855680567661,80.0,100.0,121.67134502923976,55.494568461704745,30,282,-70.73684210526316,14.935293279081694,-94,-51,1.0195789473684211,0.047628151067056076,1.0,1.5,3.270175438596491,1.0038505921399978,2,6,2.2666666666666666,0.9983593098055479,1,4,6.133333333333334,2.2184029109721792,3,10,115815.40116959064,167050.90285539487,25560,776424,59884184.59883041,167050.90233948812,59223576,59974440,0.19302566860929932,0.27841817137225944,0.0426,1.2940399999999999,99.80697433139069,0.2784181713722586,98.70596,99.95739999999999,90.0,2.6713152300937215e-05,89.999448,90.000552,0.0,0.0,0.0,0.0,6.045563941052631,8.720057129051611,1.3342319999999999,40.5293328,3377.468011374035,9.421670891947159,3340.2096864000005,3382.5584160000008,3473.513575315088,0.701614464857837,3470.7390192000003,3473.892648000001
run_0440_cfg_147_seed_2_of0,2,8,18,0,60.0,16,10,OF0,855,15,99.98749707602339,0.18534809248969025,95.0,100.0,99.98050292397662,0.5701019709753175,83.33,100.0,121.37777777777778,56.34423906741833,34,284,-69.91578947368421,13.75538799446759,-94,-51,1.0185263157894737,0.043299825544087296,1.0,1.28,3.2690058479532165,1.0012455094647728,2,5,2.2690058479532165,1.0012455094647728,1,4,6.133333333333334,2.218402910972179,3,10,116670.23157894737,93708.03086720765,26840,533440,59883329.768421054,93708.68343468008,59466560,59973160,0.19445038540859258,0.15618004260417684,0.04473333333333333,0.8890666666666667,99.80554961459141,0.1561800426041761,99.11093333333334,99.95526666666666,90.0,0.0006074821534380352,89.990748,90.00925200000002,0.0,0.0,0.0,0.0,6.090186088421052,4.891559211268237,1.4010479999999998,27.845568,3377.4197989389477,5.285169745715963,3353.9139840000007,3382.486224,3473.5099850273687,0.3942587774096084,3471.759552000001,3473.8872720000004
run_0441_cfg_147_seed_3_of0,3,8,18,0,60.0,16,10,OF0,855,15,99.95693567251462,0.15043796897121298,98.48,100.0,99.93761403508772,1.0560687410160685,80.0,100.0,121.42690058479532,55.008400266388,34,253,-69.12397660818714,14.149869393043934,-93,-51,1.0147602339181288,0.035629597331912316,1.0,1.27,3.2666666666666666,0.9983593098055478,2,5,2.2666666666666666,0.9983593098055478,1,4,6.133333333333334,2.2184029109721783,3,10,116041.92748538012,136957.3602419028,25560,679704,59883958.07251462,136957.3602419029,59320296,59974440,0.19340321247563352,0.22826226706983804,0.0426,1.13284,99.80659678752437,0.22826226706983727,98.86716,99.95739999999999,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,6.057388614736841,7.149174204627321,1.3342319999999999,35.480548799999994,3377.455235289825,7.72439511764333,3345.6646944000004,3382.5584160000008,3473.5126239045617,0.575220913016021,3471.1452432000006,3473.892648000001
run_0442_cfg_148_seed_1_mrhof,1,8,18,0,60.0,16,20,MRHOF,855,15,99.89942690058479,0.47149349036173743,93.75,100.0,99.96100584795322,1.1402039419506333,66.66,100.0,120.33567251461989,56.61009937523839,19,320,-68.86666666666666,12.75562051806719,-93,-54,1.0169707602339182,0.04510791469787676,1.0,1.41,3.2666666666666666,0.9983593098055479,2,5,2.2666666666666666,0.9983593098055479,1,4,6.133333333333334,2.2184029109721792,3,10,63433.63742690058,95258.28743384262,10224,498032,59936566.3625731,95258.3260436158,59501968,59989776,0.10572272908611234,0.15876381237659054,0.01704,0.8300533333333334,99.89427727091389,0.1587638123765909,99.16994666666666,99.98295999999999,90.0,9.930324007429228e-05,89.99794800000001,90.00205199999999,0.0,0.0,0.0,0.0,3.3112358736842102,4.972482604046583,0.5336928,25.997270399999998,3380.422342849123,5.372569588859987,3355.9109952000003,3383.4233664000003,3473.7335787228076,0.4001040722829412,3471.9082656000005,3474.0115704000004
run_0443_cfg_148_seed_2_mrhof,2,8,18,0,60.0,16,20,MRHOF,855,15,99.97823391812865,0.3041135488672853,93.75,100.0,99.96100584795322,1.140203941950635,66.66,100.0,118.83040935672514,55.45078634705463,24,313,-72.13333333333334,15.001514365398895,-94,-51,1.0180116959064327,0.04544110998455858,1.0,1.35,3.2666666666666666,0.9983593098055473,2,5,2.2666666666666666,0.9983593098055473,1,4,6.133333333333334,2.218402910972179,3,10,63359.36374269006,56784.07016557499,10616,271736,59936640.63625731,56784.07016557478,59728264,59989384,0.10559893957115009,0.09464011694262497,0.017693333333333335,0.4528933333333333,99.89440106042885,0.09464011694262547,99.54710666666666,99.98230666666666,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,3.307358787368421,2.964128462643013,0.5541552000000001,14.184619199999998,3380.4265318849125,3.20262155733843,3368.6740896000006,3383.4012576000005,3473.733890672281,0.2384930946954875,3472.8587088000004,3473.9554128000004
run_0444_cfg_148_seed_3_mrhof,3,8,18,0,60.0,16,20,MRHOF,855,15,99.88630409356725,0.5587420222836849,92.85,100.0,99.96100584795322,1.1402039419506333,66.66,100.0,119.7766081871345,56.981100570327584,16,308,-72.0,15.266715413985278,-94,-54,1.0174269005847953,0.04874705517180875,1.0,1.41,3.2666666666666666,0.9983593098055478,2,5,2.2666666666666666,0.9983593098055478,1,4,6.133333333333334,2.2184029109721783,3,10,63474.92865497076,75087.87891788642,10736,424904,59936525.07134503,75087.1581527122,59575096,59989264,0.10579154570772904,0.12514646549990702,0.017893333333333334,0.7081733333333333,99.89420845429227,0.12514646549990688,99.29182666666667,99.98210666666667,90.0,0.0002984904409286241,89.99383200000001,90.006168,0.0,0.0,0.0,0.0,3.3133912757894732,3.919587279513673,0.5604192,22.179988799999997,3380.42001402386,4.234915719812954,3360.0354144000003,3383.3944896000003,3473.73340529965,0.3155225230399833,3472.2154032000003,3474.1214592000006
run_0445_cfg_149_seed_1_of0,1,8,18,0,60.0,16,20,OF0,855,15,99.9979298245614,0.04302436254283611,99.02,100.0,100.0,0.0,100.0,100.0,120.67134502923976,56.80053278390424,20,334,-69.79415204678362,14.293419440347275,-93,-51,1.0138479532163742,0.041046615327949926,1.0,1.36,3.2690058479532165,1.0024143308024276,2,6,2.2666666666666666,0.9983593098055479,1,4,6.133333333333334,2.2184029109721792,3,10,63183.775438596494,87010.6249091896,10224,422224,59936816.2245614,87012.52536709803,59577776,59989776,0.10530629595050683,0.1450177154048248,0.01704,0.7037066666666667,99.89469370404949,0.14501771540482494,99.29629333333332,99.98295999999999,90.0,0.0004105695364523197,89.99151599999999,90.008484,0.0,0.0,0.0,0.0,3.2981930778947364,4.541954620259697,0.5336928,22.040092799999996,3380.436435065263,4.907506430704381,3360.1865664,3383.4233664000003,3473.7346281431583,0.3658731185628972,3472.2266592,3473.9570592000005
run_0446_cfg_149_seed_2_of0,2,8,18,0,60.0,16,20,OF0,855,15,99.98963742690059,0.2099581412568273,94.11,100.0,100.0,0.0,100.0,100.0,120.30058479532164,57.491285865575136,23,337,-72.11461988304093,14.869328066737868,-94,-51,1.0267953216374268,0.06985112289138919,1.0,1.67,3.2865497076023393,1.024749539078901,2,6,2.2736842105263158,1.0058132521928218,1,4,6.133333333333334,2.218402910972179,3,10,63925.969590643275,57642.48569736944,10736,310408,59936074.03040936,57642.837192173734,59689592,59989264,0.10654328198805793,0.09607081296713538,0.017893333333333334,0.5173466666666667,99.89345671801195,0.09607081296713421,99.48265333333333,99.98210666666667,90.0,0.0004463884111204492,89.99340000000001,90.00659999999999,0.0,0.0,0.0,0.0,3.336935612631579,3.0089377534026855,0.5604192,16.2032976,3380.394575315088,3.251056017638656,3366.4929888,3383.3944896000003,3473.7315109277197,0.2426867648289708,3472.6962864,3474.1380936000005
run_0447_cfg_149_seed_3_of0,3,8,18,0,60.0,16,20,OF0,855,15,99.99118128654972,0.12255241626081455,97.14,100.0,100.0,0.0,100.0,100.0,119.52280701754385,56.586334375121595,25,298,-71.86549707602339,15.321898586798826,-94,-51,1.0142339181286548,0.04152357780007397,1.0,1.39,3.2678362573099413,0.9986322596525531,2,5,2.2666666666666666,0.9983593098055478,1,4,6.133333333333334,2.2184029109721783,3,10,63325.67953216374,71978.91643848429,10736,384808,59936674.32046784,71978.91643848438,59615192,59989264,0.1055427992202729,0.1199648607308072,0.017893333333333334,0.6413466666666667,99.89445720077973,0.11996486073080705,99.35865333333334,99.98210666666667,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,3.305600471578947,3.757299438088881,0.5604192,20.086977599999997,3380.4284316743865,4.059610887130559,3362.2968288,3383.3944896000003,3473.7340321459656,0.3023114490416817,3472.3838064,3473.9549088000003
run_0457_cfg_153_seed_1_mrhof,1,8,18,5,40.0,12,5,MRHOF,627,11,99.88808612440192,0.21997641228938106,97.91,100.0,99.87349282296651,1.1157025113345624,88.88,100.0,141.25199362041468,56.97743773245574,36,271,-73.63636363636364,10.20861401828214,-84,-51,1.0463317384370014,0.08274023979779907,1.0,1.53,3.5454545454545454,0.9883139428379533,2,5,2.5454545454545454,0.9883139428379533,1,4,3.272727272727273,1.4211791645789371,1,5,242561.09728867625,291628.7599724388,46008,1183760,59757438.902711324,291627.50815108424,58816240,59953992,0.4042684837754819,0.48604784682052454,0.07668,1.9729333333333334,99.59573151622452,0.48604784682052476,98.02706666666666,99.92332,90.0,0.0005148583849458726,89.99151599999999,90.008484,0.0,0.0,0.0,0.0,12.661689278468899,15.223021270561317,2.4016176,61.79227199999999,3370.3195541129194,16.447791459721163,3317.2359360000005,3381.4051488000005,3472.9812433913876,1.22491784189399,3469.0282080000006,3473.8826856000005
run_0458_cfg_153_seed_2_mrhof,2,8,18,5,40.0,12,5,MRHOF,627,11,99.9721052631579,0.13206531599140256,97.29,100.0,99.95215311004785,0.6906086047034692,90.0,100.0,141.54704944178627,56.33371813388752,34,265,-73.36363636363636,10.235337124533856,-84,-51,1.0529346092503988,0.09893038439648304,1.0,2.23,3.5645933014354068,1.0284561239395655,2,7,2.558213716108453,1.0131919001141563,1,5,3.272727272727273,1.4211791645789371,1,5,244791.84688995214,206456.82889590476,48312,822376,59755214.80063796,206458.87886248316,59177624,59951688,0.4079863724440435,0.34409468171129937,0.08052,1.3706266666666667,99.59201362755596,0.34409468171129987,98.62937333333333,99.91948000000001,90.00000997129186,0.0009604137382894986,89.990532,90.00946800000001,0.0,0.0,0.0,0.0,12.7781344076555,10.77704646836623,2.5218863999999996,42.928027199999995,3370.194114755981,11.64428076784403,3337.6179936000003,3381.2752032,3472.972259134928,0.8679719402820706,3470.5460208000004,3473.7970895999997
run_0459_cfg_153_seed_3_mrhof,3,8,18,5,40.0,12,5,MRHOF,627,11,99.85982456140351,0.35826677349876307,96.15,100.0,99.85432216905902,1.2101887654898986,88.88,100.0,141.1116427432217,57.34468097491669,39,288,-73.63636363636364,10.208614018282137,-84,-51,1.039872408293461,0.07127983140606546,1.0,1.52,3.5454545454545454,0.9883139428379524,2,5,2.5454545454545454,0.9883139428379524,1,4,3.272727272727273,1.4211791645789364,1,5,242839.73205741626,292037.8245511478,46008,1173920,59757160.267942585,292037.92030659586,58826080,59953992,0.4047328862254829,0.48672970776361885,0.07668,1.9565333333333335,99.59526711377451,0.48672970776361907,98.04346666666667,99.92332,90.0,0.0004621487250759569,89.993892,90.006108,0.0,0.0,0.0,0.0,12.676234013397128,15.244374441569915,2.4016176,61.27862399999999,3370.303839111962,16.470938705291996,3317.790912,3381.4051488000005,3472.9800731253595,1.2266847147038886,3469.069536,3473.9619960000005
run_0460_cfg_154_seed_1_of0,1,8,18,5,40.0,12,10,OF0,627,11,99.9934928229665,0.09109250571243523,98.07,100.0,100.0,0.0,100.0,100.0,136.4274322169059,54.56378639910777,32,266,-73.72727272727273,10.25149904384467,-84,-51,1.023237639553429,0.05360677428023904,1.0,1.56,3.5518341307814993,0.997653309420705,2,6,2.5486443381180224,0.9946071419976729,1,5,3.272727272727273,1.4211791645789371,1,5,132054.78787878787,158740.13710330578,25560,675064,59867945.21212121,158740.13710330584,59324936,59974440,0.22009131313131314,0.2645668951721765,0.0426,1.1251066666666667,99.77990868686868,0.2645668951721754,98.87489333333333,99.95739999999999,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,6.893259927272726,8.286235156792564,1.3342319999999999,35.238340799999996,3376.552109963636,8.952943732626462,3345.9263904000004,3382.5584160000008,3473.4453698909097,0.6667085758339139,3471.1647312000005,3473.892648000001
run_0461_cfg_154_seed_2_of0,2,8,18,5,40.0,12,10,OF0,627,11,99.97874003189793,0.19530309296916581,96.55,100.0,100.0,0.0,100.0,100.0,134.9505582137161,55.19552042446483,34,262,-73.36363636363636,10.235337124533856,-84,-51,1.0259011164274323,0.05845407073363727,1.0,1.42,3.555023923444976,1.0038676600924392,2,7,2.5486443381180224,0.9946071419976729,1,5,3.272727272727273,1.4211791645789371,1,5,132407.3110047847,111839.74931542302,26840,466152,59867592.68899521,111844.01856481121,59533848,59973160,0.22067886216437196,0.1863996447318058,0.04473333333333333,0.77692,99.77932113783562,0.1863996447318055,99.22308,99.95526666666666,90.0,0.0006728001853879784,89.99151599999999,90.008484,0.0,0.0,0.0,0.0,6.911661634449761,5.838034914265082,1.4010479999999998,24.3331344,3376.5322276593306,6.308002647055324,3357.7090272000005,3382.486224,3473.44388929378,0.4706390914357671,3471.845052,3473.8872720000004
run_0462_cfg_154_seed_3_of0,3,8,18,5,40.0,12,10,OF0,627,11,99.9190909090909,0.30042138089578474,97.22,100.0,99.97341307814992,0.665735673703032,83.33,100.0,136.71291866028707,56.53476305319228,34,267,-73.74162679425838,10.27591740427455,-92,-51,1.0208931419457736,0.048706919041103684,1.0,1.47,3.555023923444976,1.0038676600924394,2,6,2.5518341307814993,0.9992532281544045,1,5,3.272727272727273,1.4211791645789364,1,5,132433.9393939394,148771.26555054463,25560,668776,59867566.06060606,148772.68120692702,59331224,59974440,0.22072323590197288,0.24795211304204304,0.0426,1.1146266666666667,99.77927676409803,0.2479521130420428,98.88537333333333,99.95739999999999,90.0,0.0006079183567186478,89.990748,90.00925200000002,0.0,0.0,0.0,0.0,6.913051636363637,7.7658600617384375,1.3342319999999999,34.9101072,3376.5307258181824,8.390779220070693,3346.2810336000002,3382.5584160000008,3473.4437774545463,0.6253297500865872,3471.1911408,3473.892648000001
run_0463_cfg_155_seed_1_mrhof,1,8,18,5,40.0,12,20,MRHOF,627,11,99.88644338118023,0.4273347236516053,96.42,100.0,99.94682615629985,1.331471347406061,66.66,100.0,133.9872408293461,57.77329686415454,26,361,-73.63636363636364,10.20861401828214,-84,-51,1.0227113237639553,0.05981588831214268,1.0,1.52,3.547049441786284,0.9914668204322615,2,6,2.5454545454545454,0.9883139428379533,1,4,3.272727272727273,1.4211791645789371,1,5,70846.43062200958,83943.69228105187,10224,416568,59929153.56937799,83943.78631756276,59583432,59989776,0.11807738446779874,0.1399061539227418,0.01704,0.69428,99.8819226155322,0.13990615392274325,99.30572,99.98295999999999,90.0,0.00014040398126514582,89.997516,90.002484,0.0,0.0,0.0,0.0,3.698183678468899,4.381860737070909,0.5336928,21.7448496,3380.0042613129185,4.734429548310517,3360.5055648000002,3383.4233664000003,3473.702444991388,0.35260758284389354,3472.2504144000004,3473.9570592000005
run_0464_cfg_155_seed_2_mrhof,2,8,18,5,40.0,12,20,MRHOF,627,11,99.99011164274323,0.13733015757845562,97.29,100.0,100.0,0.0,100.0,100.0,133.85645933014354,55.1347909931557,33,285,-73.27272727272727,10.189135010517909,-84,-51,1.0195215311004784,0.04818522003934248,1.0,1.42,3.5454545454545454,0.9883139428379525,2,5,2.5454545454545454,0.9883139428379525,1,4,3.272727272727273,1.4211791645789371,1,5,70691.53429027113,59256.14841017735,10736,254672,59929308.46570973,59258.50232111692,59745328,59989264,0.11781922650755727,0.09876025621320964,0.017893333333333334,0.4244533333333333,99.88218077349244,0.09876025621321041,99.57554666666667,99.98210666666667,90.0,0.0004381689463660184,89.99224800000002,90.007752,0.0,0.0,0.0,0.0,3.690098089952153,3.093170947011258,0.5604192,13.2938784,3380.012997466029,3.3421795309110545,3369.6364992000003,3383.3944896000003,3473.7030955559812,0.24954423658477345,3472.9303776,3473.9549088000003
run_0465_cfg_155_seed_3_mrhof,3,8,18,5,40.0,12,20,MRHOF,627,11,99.77874003189793,0.7992929229747754,90.0,100.0,99.89365231259968,1.881480254801496,66.66,100.0,133.87240829346092,57.48498613075275,26,305,-73.63636363636364,10.208614018282137,-84,-51,1.0245454545454544,0.05722755227065458,1.0,1.48,3.5454545454545454,0.9883139428379524,2,5,2.5454545454545454,0.9883139428379524,1,4,3.272727272727273,1.4211791645789364,1,5,70916.38915470494,84095.70936391584,10224,409424,59929083.6108453,84094.53114904324,59590576,59989776,0.11819397749809801,0.14015950631127902,0.01704,0.6823733333333334,99.8818060225019,0.14015950631127896,99.31762666666667,99.98295999999999,90.0,0.00052295395920778,89.990748,90.00925200000002,0.0,0.0,0.0,0.0,3.7018355138755976,4.389796028796409,0.5336928,21.3719328,3380.000315651675,4.742931556806032,3360.9084864,3383.4233664000003,3473.7021511655503,0.3536684412396864,3472.2804192000003,3473.9570592000005
run_0466_cfg_156_seed_1_mrhof,1,8,18,5,40.0,16,5,MRHOF,855,15,99.59419883040935,0.5223557544343391,95.45,100.0,99.61221052631579,1.997658970089491,80.0,100.0,187.7719298245614,81.99590529500415,40,399,-76.9029239766082,10.622814842941677,-93,-51,1.0940116959064328,0.12373169148997613,1.0,2.46,4.201169590643275,1.4377801449491576,2,8,3.1976608187134503,1.4345989499216931,1,7,3.2,1.2761549390929887,1,5,329353.55321637425,411774.30628047895,46008,1733544,59670646.446783625,411775.8353548271,58266456,59953992,0.5489226040677793,0.6862905991612592,0.07668,2.88924,99.45107739593222,0.6862905991612598,97.11076,99.92332,90.0,0.0005908178906052088,89.9919,90.00810000000001,0.0,0.0,0.0,0.0,17.192255477894737,21.494618787841006,2.4016176,90.49099679999999,3365.424459598597,23.224157114012264,3286.2281184000003,3381.4051488000005,3472.616715076492,1.729680061522609,3466.7191152000005,3474.0344472
run_0467_cfg_156_seed_2_mrhof,2,8,18,5,40.0,16,5,MRHOF,855,15,99.82456140350877,0.3909997552158125,95.23,100.0,99.86044444444444,1.1717911144145865,88.88,100.0,186.7824561403509,81.00121097225657,44,438,-76.9859649122807,10.826058833123534,-93,-51,1.097812865497076,0.125775393925796,1.0,2.07,4.150877192982456,1.3339104712544705,2,7,3.1485380116959063,1.3315376790637707,1,6,3.2,1.2761549390929887,1,5,332189.632748538,325436.53540421324,47136,1348784,59667810.36725146,325436.80850324593,58651216,59952864,0.5536493827755541,0.5423941862150434,0.07856,2.2479733333333334,99.44635061722445,0.542394186215044,97.75202666666667,99.92143999999999,90.0,0.001121459788046373,89.990364,90.009636,0.0,0.0,0.0,0.0,17.340298829473685,16.987787148099926,2.4604991999999997,70.4065248,3365.264504712983,18.35463599958308,3307.9285824000003,3381.3415296000003,3472.604803542456,1.3674848643715867,3468.3351072000005,3473.8020288000002
run_0468_cfg_156_seed_3_mrhof,3,8,18,5,40.0,16,5,MRHOF,855,15,99.61040935672514,0.636493943011873,90.9,100.0,99.61457309941521,1.9861125632238017,80.0,100.0,187.9543859649123,84.86335083562231,39,422,-76.953216374269,10.644793377970514,-93,-51,1.103590643274854,0.1568911850310661,1.0,2.63,4.249122807017544,1.4993897439754333,2,8,3.223391812865497,1.4687741880982796,1,7,3.2,1.2761549390929878,1,5,332358.7461988304,415305.8637254923,47736,1782552,59667641.25380117,415305.2130714788,58217448,59952264,0.5539312326341564,0.6921764228878855,0.07956,2.97092,99.44606876736584,0.6921764228878853,97.02908000000001,99.92044,90.0,0.0007638192706524305,89.990364,90.009636,0.0,0.0,0.0,0.0,17.349126551578944,21.67896608647071,2.4918191999999997,93.04921439999998,3365.2549667143862,23.423214017231402,3283.4640672,3381.3076896000002,3472.6040932659653,1.7444780463517426,3466.5132816,3473.7995088000002
run_0469_cfg_157_seed_1_of0,1,8,18,5,40.0,16,5,OF0,855,15,99.5966783625731,0.4597076335803301,96.29,100.0,99.62788304093567,2.2873276462894876,70.0,100.0,239.6982456140351,269.37404269866556,41,4192,-75.74152046783625,10.777930657345927,-93,-51,1.125263157894737,0.16452086344163291,1.0,2.67,4.690058479532164,1.9600415498499513,2,17,3.577777777777778,1.893715038872463,1,16,3.2,1.2761549390929887,1,5,400917.38011695904,480596.8561998845,47280,3811632,59599081.403508775,480593.34598238196,56188368,59952720,0.6681955960230374,0.8009945300801176,0.0788,6.352720000000001,99.33180440397697,0.8009945300801168,93.64728,99.9212,89.99999817543859,0.0008487117567234736,89.98959599999999,90.01040400000001,0.0,0.0,0.0,0.0,20.92788724210526,25.08715589363398,2.468016,198.9671904,3361.388191157895,27.105464713406363,3169.0239552000003,3381.333408,3472.316076575439,2.018550119228394,3457.9911456000004,3473.8014239999998
run_0470_cfg_157_seed_2_of0,2,8,18,5,40.0,16,5,OF0,855,15,99.76498245614034,0.4060528206212517,95.12,100.0,99.72865497076023,1.636297855285998,88.88,100.0,188.87602339181288,84.57551299689513,41,542,-76.68070175438596,10.547863007589275,-93,-51,1.1092397660818714,0.17034544681479066,1.0,3.16,4.442105263157894,1.7289666779466926,2,11,3.352046783625731,1.6563814282187055,1,8,3.2,1.2761549390929887,1,5,339284.5847953216,354603.41522605304,48312,1778024,59660715.41520468,354605.2426282261,58221976,59951688,0.5654743239244387,0.591005813016699,0.08052,2.963373333333333,99.43452567607555,0.591005813016698,97.03662666666666,99.91948000000001,90.0,0.0005895244779234597,89.9919,90.00810000000001,0.0,0.0,0.0,0.0,17.710655326315788,18.510298274799993,2.5218863999999996,92.8128528,3364.8643494175444,19.99973568423196,3283.7194464,3381.2752032,3472.5750047438596,1.4896013590853416,3466.5322992,3473.7970895999997
run_0471_cfg_157_seed_3_of0,3,8,18,5,40.0,16,5,OF0,855,15,99.65330994152048,0.5360348970445192,95.12,100.0,99.75833918128656,1.6005606605645644,80.0,100.0,188.27602339181286,84.70214280570283,38,618,-76.95672514619883,10.440497109577345,-93,-51,1.1034970760233918,0.15002827111680478,1.0,3.14,4.335672514619883,1.6001544086442478,2,12,3.256140350877193,1.5291489662798772,1,8,3.2,1.2761549390929878,1,5,336619.7707602339,367361.3233128871,48200,1688080,59663380.22923977,367361.17246414744,58311920,59951800,0.5610329449253181,0.6122688206320844,0.08033333333333333,2.8134666666666663,99.43896705507468,0.6122688206320841,97.18653333333333,99.91966666666666,90.0,0.0008959797797995578,89.989392,90.010608,0.0,0.0,0.0,0.0,17.57155203368421,19.176261076932715,2.51604,88.11777599999999,3365.014644929123,20.7191701269779,3288.792288,3381.2815200000005,3472.586196962807,1.5432682798871613,3466.910064,3473.7975600000004
